Geography,Geography_type,Timeframe,Current Year Week Ending,Type,ASP Current Year,Total Bulk and Bags Units,4046 Units,4225 Units,4770 Units,TotalBagged Units,SmlBagged Units,LrgBagged Units,X-LrgBagged Units,Bulk GTIN
Albany,City,Weekly,1/17/21 0:00,Conventional,1.282429484,137768.36,6731.51,97866.24,35.19,26561.74,23403.88,2961,0,6573.68
Albany,City,Weekly,1/17/21 0:00,Organic,1.528297276,3612.42,136.88,372.95,0,2878.91,2606.04,0,0,223.68
Albany,City,Weekly,1/24/21 0:00,Conventional,0.968429118,172345.43,8621.91,135321.63,48.65,23497.48,22009.24,1231.65,0,4855.76
Albany,City,Weekly,1/24/21 0:00,Organic,1.532526132,3095.67,41.46,396.03,0,2504.3,2399.8,0,0,153.87
Albany,City,Weekly,1/31/21 0:00,Conventional,0.948907617,130706.01,6550.87,90146.02,49.56,27607.3,26082,1304.1,0,6352.27
Albany,City,Weekly,1/31/21 0:00,Organic,1.369692377,5813.35,104.86,380.71,0,5153.58,5015.41,0,0,174.19
Albany,City,Weekly,2/7/21 0:00,Conventional,1.014520084,201353.32,8623.36,164185.03,27.9,24534.48,22502.81,1804.95,0,3982.55
Albany,City,Weekly,2/7/21 0:00,Organic,1.422249845,3662.12,55.23,509.33,0,2963.03,2834.76,0,0,134.52
Albany,City,Weekly,2/14/21 0:00,Conventional,1.000152671,139714.65,7671.11,101641.41,22.68,23682.13,21645.26,1811.25,0,6697.32
Albany,City,Weekly,2/14/21 0:00,Organic,1.388618059,3223.78,48.83,292.93,0,2747.5,2584.69,0,0,134.52
Albany,City,Weekly,2/21/21 0:00,Conventional,1.037516059,143015.41,7130.45,104138.69,37.16,25241.98,22965.34,2085.3,0,6467.13
Albany,City,Weekly,2/21/21 0:00,Organic,1.410657075,3476.77,35.4,388.84,0,2917.04,2763.05,0,0,135.49
Albany,City,Weekly,2/28/21 0:00,Conventional,1.012565005,133051.35,7063.9,94259.75,30.54,26067.99,23569.2,2233.35,0,5629.18
Albany,City,Weekly,2/28/21 0:00,Organic,1.491335842,3925.65,43.37,477.76,0,3200.33,3041.01,0,0,204.19
Albany,City,Weekly,3/7/21 0:00,Conventional,1.062572303,154976.82,7881.2,113611.16,33.08,29300.12,26700.7,2337.3,0,4151.28
Albany,City,Weekly,3/7/21 0:00,Organic,1.490000906,3897.11,36.27,360.28,15.32,3293.64,3165.07,0,0,191.61
Albany,City,Weekly,3/14/21 0:00,Conventional,0.952110813,145489.06,6584.25,100365.83,47.14,30664.46,28168.12,2258.55,0,7827.39
Albany,City,Weekly,3/14/21 0:00,Organic,1.477390189,3751.11,40.85,425.74,13.27,3104.71,2968.8,0,0,166.53
Albany,City,Weekly,3/21/21 0:00,Conventional,0.901573238,160442.34,6988.92,119825.27,26.84,27628.43,24859.84,2526.3,0,5972.88
Albany,City,Weekly,3/21/21 0:00,Organic,1.452120559,4003.69,25.8,305.42,28.6,3458.98,3285.21,0,0,184.89
Albany,City,Weekly,3/28/21 0:00,Conventional,0.987368962,143664,11128.52,96070,36.93,28201.9,25953.14,2050.65,0,8226.65
Albany,City,Weekly,3/28/21 0:00,Organic,1.547429568,3904.65,25.93,378.16,0,3305.91,3100.72,0,0,194.65
Albany,City,Weekly,4/4/21 0:00,Conventional,1.005749202,154618.49,15965.24,105287.7,29.44,27749.37,25118.1,2368.8,0,5586.73
Albany,City,Weekly,4/4/21 0:00,Organic,1.584027119,3879.48,50.93,273.96,0,3375.1,3275.04,0,0,179.49
Albany,City,Weekly,4/11/21 0:00,Conventional,0.944129764,151233.18,21397.01,98922.69,49.05,23102.83,20721.36,2182.95,0,7761.6
Albany,City,Weekly,4/11/21 0:00,Organic,1.558196792,3370.63,38.73,334.05,0,2856.95,2800.43,0,0,140.89
Albany,City,Weekly,4/18/21 0:00,Conventional,1.009886061,156154.93,18715.73,101029.54,22.9,27859.22,25525.01,727.65,1356.08,8527.53
Albany,City,Weekly,4/18/21 0:00,Organic,1.647803185,3991.55,39.33,512.72,0,3249.29,3177.83,0,0,190.21
Albany,City,Weekly,4/25/21 0:00,Conventional,1.023400828,155615.56,17999.05,102155.49,33.07,27903.92,25477.12,589.05,1550.85,7524.02
Albany,City,Weekly,4/25/21 0:00,Organic,1.621910785,3687.12,35.15,451.54,0,3036.29,3015.6,0,0,164.14
Albany,City,Weekly,5/2/21 0:00,Conventional,1.034461621,150592.99,18561.35,99365.79,44.41,24124.53,22016.37,1801.8,73.5,8496.92
Albany,City,Weekly,5/2/21 0:00,Organic,1.676687307,3804.98,35.55,454.71,5.1,3105.88,3040.91,0,0,203.75
Albany,City,Weekly,5/9/21 0:00,Conventional,0.988959189,174144.12,24174.02,117719.58,48.73,23953.72,21265.66,2485.35,7.35,8248.08
Albany,City,Weekly,5/9/21 0:00,Organic,1.668485262,3456.08,14.05,363.22,32.63,2871.36,2792.09,0,0,174.81
Albany,City,Weekly,5/16/21 0:00,Conventional,1.012745456,139235.89,18445.67,89538.96,71.97,23937.93,21461.87,2236.5,0,7241.36
Albany,City,Weekly,5/16/21 0:00,Organic,1.712787824,3497.83,28.66,430.44,0,2829.11,2760.11,0,0,209.62
Albany,City,Weekly,6/13/21 0:00,Conventional,1.10851476,145271.33,22819.11,86878.16,45.36,28009.76,25343.01,2453.85,0,7518.94
Albany,City,Weekly,6/6/21 0:00,Conventional,1.052161657,149855.29,24807.49,90457.67,39.55,26428.37,23761.11,2258.55,0,8122.2
Albany,City,Weekly,5/30/21 0:00,Conventional,1.112700038,149165.87,22373.03,92389.76,44.64,26466.96,22913.9,2743.65,0,7891.48
Albany,City,Weekly,5/23/21 0:00,Conventional,1.022951087,161292.91,20381.05,103409.98,33.08,28877,26606.92,2034.9,0,8591.81
Albany,City,Weekly,6/13/21 0:00,Organic,1.691627429,3854.74,46.26,386.99,12.22,3165.85,3078.92,0,0,243.42
Albany,City,Weekly,6/6/21 0:00,Organic,1.72729327,3626.34,41.24,410.4,22.4,2907.91,2833.4,0,0,244.38
Albany,City,Weekly,5/30/21 0:00,Organic,1.778037443,3252.77,43.64,436.6,3.06,2528.93,2466.83,0,0,240.54
Albany,City,Weekly,5/23/21 0:00,Organic,1.677455664,3873.99,35.09,401.96,41.83,3192.23,3125.98,0,0,202.88
Albany,City,Weekly,7/11/21 0:00,Conventional,1.129241187,125883.39,23032.29,78428.89,6.04,20958.17,18677.3,988.71,1105.65,3458
Albany,City,Weekly,7/4/21 0:00,Conventional,1.161689075,155016.89,26753.5,103428.73,51.91,20288.18,18340.69,40.95,1738.8,4494.56
Albany,City,Weekly,6/27/21 0:00,Conventional,1.150155846,128947.96,27376.6,83408.74,79.18,17223.54,15766.93,56.7,1200.15,859.9
Albany,City,Weekly,6/20/21 0:00,Conventional,1.155964989,147008.33,23067.16,99490.77,41.45,22742.69,21581.55,472.5,59.85,1666.26
Albany,City,Weekly,7/11/21 0:00,Organic,1.95713293,1626.51,0,0,0,1388.95,1332.39,0,0,237.55
Albany,City,Weekly,7/4/21 0:00,Organic,1.893090161,2015.38,0,0,0,1761.43,1686.94,0,0,253.95
Albany,City,Weekly,6/27/21 0:00,Organic,1.756162668,1780.89,0,0,0,1588.72,1529.4,0,0,192.17
Albany,City,Weekly,6/20/21 0:00,Organic,1.675083857,2438.91,0,0,0,2235.11,2160.6,0,0,203.8
Albany,City,Weekly,8/8/21 0:00,Conventional,1.035944654,151109.58,19984.94,98226.75,11.82,30216.53,18193.7,56.31,992.25,2669.54
Albany,City,Weekly,8/1/21 0:00,Conventional,0.967787148,134434.45,23786.77,71534.47,20.85,37027.54,16937.86,78.36,1099.35,2064.83
Albany,City,Weekly,7/25/21 0:00,Conventional,1.090282007,126508.05,22158.88,75465.68,3.05,26846.73,24138.99,47.64,1942.76,2033.72
Albany,City,Weekly,7/18/21 0:00,Conventional,1.101234308,128902.98,22293.43,76775.34,0,24725.96,21196.77,241.76,1341.9,5108.25
Albany,City,Weekly,8/8/21 0:00,Organic,1.574828477,4229.08,12.13,435.28,0,3541.48,2942,520.93,0,240.2
Albany,City,Weekly,8/1/21 0:00,Organic,1.665621783,4438.78,33.97,633.6,2.03,3536.68,1725.82,1700.61,0,232.5
Albany,City,Weekly,7/25/21 0:00,Organic,1.697205068,4335.45,78.53,527.71,0,3428.13,2635.68,683.55,0,301.08
Albany,City,Weekly,7/18/21 0:00,Organic,1.695557594,4251.93,34.59,454.71,0,3446.07,2479.96,868.22,0,316.57
Albany,City,Weekly,9/5/21 0:00,Conventional,1.025456639,111061.96,14380.63,63806.04,1.23,31096.32,21638.36,546.92,302.4,1777.74
Albany,City,Weekly,8/29/21 0:00,Conventional,1.042674285,132446.84,12215.24,94076.42,0,22332.9,18673.96,1072.97,891.45,3822.28
Albany,City,Weekly,8/22/21 0:00,Conventional,1.001249594,139055.45,9078.84,85234,1.01,42933.49,20379.77,1763.21,551.25,1808.1
Albany,City,Weekly,8/15/21 0:00,Conventional,1.114331079,116145.85,10597.9,75219.32,0,28432.1,24756.85,1172.19,2069.55,1896.53
Albany,City,Weekly,9/5/21 0:00,Organic,1.727962136,4106.57,33.06,402.24,0,3472.95,1467.19,1904.57,6.3,198.31
Albany,City,Weekly,8/29/21 0:00,Organic,1.734711146,3588.85,31.44,551.84,0,2843.86,1146.17,1623.43,0,161.72
Albany,City,Weekly,8/22/21 0:00,Organic,1.682270808,4160.42,30.79,585.39,0,3333.4,1497.9,1755.73,0,210.85
Albany,City,Weekly,8/15/21 0:00,Organic,1.705841925,4025.68,20.72,464.68,13.19,3307.56,1324.54,1926.62,0,219.53
Albany,City,Weekly,10/3/21 0:00,Conventional,1.094467756,104934.79,18342.58,62734.3,13.19,20546.74,17134.57,3.15,0,3297.97
Albany,City,Weekly,9/26/21 0:00,Conventional,1.171051514,108994.51,15257.97,74510.09,7.32,17417.77,17059.97,155.93,2.76,1801.37
Albany,City,Weekly,9/19/21 0:00,Conventional,1.148310803,90156.06,14884.64,57667.2,16.15,16078.99,15792.09,22.05,33.86,1509.07
Albany,City,Weekly,9/12/21 0:00,Conventional,1.090738068,101156.45,16100.39,59850.27,0,21786.47,21135.02,300.43,9.45,3419.33
Albany,City,Weekly,10/3/21 0:00,Organic,1.889781159,2484.14,41.59,385.06,0,1887.1,1531.08,281.14,0,170.39
Albany,City,Weekly,9/26/21 0:00,Organic,1.930030329,2156.69,34.54,437.76,0,1532.3,1469.05,0,0,152.09
Albany,City,Weekly,9/19/21 0:00,Organic,1.491871683,4345.43,44.51,408.49,0,3695.12,3401.72,228.77,0,197.31
Albany,City,Weekly,9/12/21 0:00,Organic,1.745651554,3604.08,36.44,448.32,0,2919.1,1740.99,1091.48,0,200.22
Albany,City,Weekly,10/31/21 0:00,Conventional,1.127733549,116320.32,22962.62,65941.35,0,22902.78,22757.67,33.08,0,4513.56
Albany,City,Weekly,10/24/21 0:00,Conventional,1.109389581,109526.79,23154.85,59188.91,3.04,21893.91,21735.81,25.2,0,5286.08
Albany,City,Weekly,10/17/21 0:00,Conventional,1.134320059,119712.26,21293.74,71626.35,17.08,22603.05,21549.94,273.26,0,4172.05
Albany,City,Weekly,10/10/21 0:00,Conventional,0.985483634,124826.55,16712.96,65638.81,0.94,41299.79,21079.58,1952.17,0,1174.04
Albany,City,Weekly,10/31/21 0:00,Organic,1.615585683,3495.04,60.17,346.46,0,2950.97,2867.16,16.54,0,137.44
Albany,City,Weekly,10/24/21 0:00,Organic,1.686750349,3299.62,44.12,364.61,0,2745.77,2598.54,85.44,0,145.12
Albany,City,Weekly,10/17/21 0:00,Organic,1.738342953,2983.86,17.69,314.15,0,2478.07,1832.01,573.3,0,173.95
Albany,City,Weekly,10/10/21 0:00,Organic,1.868702785,2848.85,39.35,390.02,0,2186.94,1163.34,937.13,0,232.53
Albany,City,Weekly,11/28/21 0:00,Conventional,1.118124083,91717.6,22840.16,44185.55,11.63,19891.41,19024.7,749.63,0,4788.84
Albany,City,Weekly,11/21/21 0:00,Conventional,1.099995382,107039.82,29428.89,50545.82,12.46,23858.68,23507.15,198.05,0,3193.97
Albany,City,Weekly,11/14/21 0:00,Conventional,1.108563016,107642.78,26642.3,54750.41,9.01,20642.99,20454.33,3.15,0,5598.07
Albany,City,Weekly,11/7/21 0:00,Conventional,1.062705312,119132.28,30445.92,62673.02,2.98,21808.07,21694.68,6.3,0,4202.28
Albany,City,Weekly,11/28/21 0:00,Organic,1.804665175,2353.33,75.76,273.07,0,1867.25,1798.22,0,0,137.24
Albany,City,Weekly,11/21/21 0:00,Organic,1.679786559,3188.53,56.54,294.39,0,2709.1,2631.81,0,0,128.5
Albany,City,Weekly,11/14/21 0:00,Organic,1.691148904,3210.54,59.36,364.02,0,2647.94,2589.96,0,0,139.22
Albany,City,Weekly,11/7/21 0:00,Organic,1.690018134,2941.94,38.82,363.71,0,2402.24,2336,0,0,137.17
Atlanta,City,Weekly,1/7/19 0:00,Conventional,0.953243075,728914.46,347480.36,33920.65,3280.28,83374.62,0,0,0,260858.56
Atlanta,City,Weekly,1/13/19 0:00,Conventional,0.93933677,753538.69,353448.91,31571.24,4541.22,83131.47,0,0,0,280845.85
Atlanta,City,Weekly,1/20/19 0:00,Conventional,0.94053514,751480.57,337495.73,31417.06,3767.14,111875.1,0,0,0,266925.54
Atlanta,City,Weekly,1/27/19 0:00,Conventional,0.966406642,725320.98,336255.05,33343,3558.75,119191.57,0,0,0,232972.6
Atlanta,City,Weekly,2/3/19 0:00,Conventional,0.878309124,891758.52,416981.67,33467.05,5559.86,117399.9,0,0,0,318350.05
Atlanta,City,Weekly,2/10/19 0:00,Conventional,0.86866022,721238.18,330949.73,26861.52,3381.83,92970.04,0,0,0,267075.07
Atlanta,City,Weekly,2/17/19 0:00,Conventional,0.916503698,682729.33,296422.91,26231.24,2714.2,95606.18,0,0,0,261754.8
Atlanta,City,Weekly,2/24/19 0:00,Conventional,0.977590855,634325.09,275867.23,26491.29,2894.26,109152.41,0,0,0,219919.9
Atlanta,City,Weekly,3/3/19 0:00,Conventional,0.999936571,674800.33,324227.6,31208.11,2615.63,118252.94,0,0,0,198496.05
Atlanta,City,Weekly,3/10/19 0:00,Conventional,0.975189978,675025.75,285438.24,25661.31,2893.44,127660.18,0,0,0,233372.58
Atlanta,City,Weekly,3/17/19 0:00,Conventional,0.953870074,738089.71,338955.8,33819.33,2603.18,120202.38,0,0,0,242509.03
Atlanta,City,Weekly,3/24/19 0:00,Conventional,1.036907654,614469.22,268536.62,27576.21,2624.5,125629.94,0,0,0,190101.96
Atlanta,City,Weekly,3/31/19 0:00,Conventional,1.006506017,647002.92,304606,28462.64,2574.45,116589.36,0,0,0,194770.48
Atlanta,City,Weekly,4/7/19 0:00,Conventional,0.999977918,677251.42,294184.86,24187.48,2971.57,107260.17,0,0,0,248647.32
Atlanta,City,Weekly,4/14/19 0:00,Conventional,1.064229354,702352.82,287584.82,24472.81,2770.19,95958.06,0,0,0,291566.94
Atlanta,City,Weekly,4/21/19 0:00,Conventional,1.253293499,580903.43,235056.02,27515.18,2517.04,104896.96,0,0,0,210918.22
Atlanta,City,Weekly,4/28/19 0:00,Conventional,1.346842835,540841.82,237050.56,24824.21,3810.37,96072,0,0,0,179084.68
Atlanta,City,Weekly,5/5/19 0:00,Conventional,1.217623934,761720.47,315859.64,27564.71,4322.81,105039.31,0,0,0,308934.01
Atlanta,City,Weekly,5/12/19 0:00,Conventional,1.207456455,648511.33,282653.19,24398.25,3031.91,104821.19,0,0,0,233606.79
Atlanta,City,Weekly,5/19/19 0:00,Conventional,1.273426212,566698.55,243449.82,26086.45,3302.17,107292.04,0,0,0,186568.08
Atlanta,City,Weekly,5/26/19 0:00,Conventional,1.234486853,619592.84,276045.81,27411.93,2761.01,109196.29,0,0,0,204177.79
Atlanta,City,Weekly,6/2/19 0:00,Conventional,1.088661964,706783.81,287050.99,25211.17,3173.5,100373.73,0,0,0,290974.42
Atlanta,City,Weekly,6/9/19 0:00,Conventional,1.105597247,681095.41,295333.71,25115.44,2510.72,100865.8,0,0,0,257269.74
Atlanta,City,Weekly,6/16/19 0:00,Conventional,1.243542772,604359.04,265922.39,23613.1,2473.52,99795.12,0,0,0,212554.92
Atlanta,City,Weekly,6/23/19 0:00,Conventional,1.303583196,594258.27,290545.28,24351.68,2456.82,112534.74,0,0,0,164369.75
Atlanta,City,Weekly,6/30/19 0:00,Conventional,1.312392284,609140.16,257209.68,21364.8,2463.7,128008.67,0,0,0,200093.31
Atlanta,City,Weekly,7/7/19 0:00,Conventional,1.354492124,622715.54,284920.56,25711.29,2396.64,119697.43,0,0,0,189989.62
Atlanta,City,Weekly,7/14/19 0:00,Conventional,1.3821004,562005.85,235021.6,23859.47,2249.01,131393.04,0,0,0,169482.73
Atlanta,City,Weekly,7/21/19 0:00,Conventional,1.436340901,541490.35,217572.01,22988.84,2416.06,110137.52,0,0,0,188375.92
Atlanta,City,Weekly,7/28/19 0:00,Conventional,1.429623023,530315.13,211055.82,20897.08,2368.16,103808.21,0,0,0,192185.86
Atlanta,City,Weekly,8/4/19 0:00,Conventional,1.354063842,580103.83,231631.4,22542.42,2525.38,113817.38,0,0,0,209587.26
Atlanta,City,Weekly,8/11/19 0:00,Conventional,1.302578953,564959.99,213197.52,22498.15,2384.51,127189.45,0,0,0,199690.36
Atlanta,City,Weekly,8/18/19 0:00,Conventional,1.285052142,583062.21,223913.12,21467.49,2039.52,125473.6,0,0,0,210168.48
Atlanta,City,Weekly,8/25/19 0:00,Conventional,1.248584316,621590.06,237308.01,22524.71,2076.22,118920.33,0,0,0,240760.8
Atlanta,City,Weekly,9/1/19 0:00,Conventional,1.12041939,670321.1,249225.98,20283.59,1893.85,130893.71,0,0,0,268023.96
Atlanta,City,Weekly,9/8/19 0:00,Conventional,1.132249584,644849.76,265568.81,22849.61,2151.62,110275.45,0,0,0,244004.28
Atlanta,City,Weekly,9/15/19 0:00,Conventional,1.224030933,615628.01,271488.48,23755.23,2045.2,91265.02,0,0,0,227074.08
Atlanta,City,Weekly,9/22/19 0:00,Conventional,1.211891196,612765.7,238127.96,46544.1,1764.26,106990.01,0,0,0,219339.37
Atlanta,City,Weekly,9/29/19 0:00,Conventional,1.202171289,623785.23,216354.13,73627.87,1722.76,104819.75,0,0,0,227260.73
Atlanta,City,Weekly,10/6/19 0:00,Conventional,1.074874802,690907.6,229672.17,84706.82,1854.1,109623.53,0,0,0,265050.96
Atlanta,City,Weekly,10/13/19 0:00,Conventional,1.12397472,608310.53,220491.27,45498.55,1591.75,105802.15,0,0,0,234926.81
Atlanta,City,Weekly,10/20/19 0:00,Conventional,1.053240717,608645.77,234019.88,34750.43,1681.63,105835.84,0,0,0,232357.99
Atlanta,City,Weekly,10/27/19 0:00,Conventional,0.952336452,666771.2,254423.17,31457.74,1682.99,92818.22,0,0,0,286389.09
Atlanta,City,Weekly,11/3/19 0:00,Conventional,0.98813726,632379.96,252138.83,29285.72,1691.4,97723.32,0,0,0,251540.7
Atlanta,City,Weekly,11/10/19 0:00,Conventional,1.10613399,576217.65,235668.23,27175.19,1721.01,104321.08,0,0,0,207332.14
Atlanta,City,Weekly,11/17/19 0:00,Conventional,1.006923903,616064.27,249660.74,27084.66,1670.53,96350.59,0,0,0,241297.76
Atlanta,City,Weekly,11/24/19 0:00,Conventional,0.990587767,550465.63,210888.21,23462.93,1598.73,110080.53,0,0,0,204435.23
Atlanta,City,Weekly,12/1/19 0:00,Conventional,1.033920531,500128.14,200455.23,22469.6,1183.8,103112.75,0,0,0,172906.76
Atlanta,City,Weekly,12/8/19 0:00,Conventional,1.050683298,577422.76,257600.22,25930.7,1525.86,95249.23,0,0,0,197116.75
Atlanta,City,Weekly,12/15/19 0:00,Conventional,1.01784049,552774.97,243002.72,23426.47,1530.86,89660.23,0,0,0,195154.69
Atlanta,City,Weekly,12/22/19 0:00,Conventional,1.032862331,525261.33,232448.28,24021.88,1489.47,87144,0,0,0,180157.7
Atlanta,City,Weekly,12/29/19 0:00,Conventional,0.986676238,557515.17,245992.42,23581.08,1267.02,77407.41,0,0,0,209267.25
Atlanta,City,Weekly,1/7/19 0:00,Organic,1.589859505,29319.98,234.21,3974.28,0,8989.09,0,0,0,16122.41
Atlanta,City,Weekly,1/13/19 0:00,Organic,1.704311447,28044.36,238.69,2948.45,0,11764.58,0,0,0,13092.65
Atlanta,City,Weekly,1/20/19 0:00,Organic,1.791882072,27827.43,136.4,3414.48,0,9206.03,0,0,0,15070.52
Atlanta,City,Weekly,1/27/19 0:00,Organic,1.817129604,28574.16,149.09,3486.56,0,9558.14,0,0,0,15380.36
Atlanta,City,Weekly,2/3/19 0:00,Organic,1.375703461,31422.82,200.28,4467.87,0,7381.24,0,0,0,19373.43
Atlanta,City,Weekly,2/10/19 0:00,Organic,1.38000319,29328.26,191.13,3940.32,0,9490.51,0,0,0,15706.31
Atlanta,City,Weekly,2/17/19 0:00,Organic,1.746228574,22536.61,115.01,2866.17,0,6887.22,0,0,0,12668.2
Atlanta,City,Weekly,2/24/19 0:00,Organic,1.723645626,23764.16,167.97,3078.67,0,8413.94,0,0,0,12103.58
Atlanta,City,Weekly,3/3/19 0:00,Organic,1.719558623,27417.12,93.96,3524.5,0,8515.74,0,0,0,15282.92
Atlanta,City,Weekly,3/10/19 0:00,Organic,1.594694571,27971.71,88.51,3771.75,0,7496.65,0,0,0,16614.8
Atlanta,City,Weekly,3/17/19 0:00,Organic,1.620964693,26732.47,102.1,3711.97,0,6439.64,0,0,0,16478.76
Atlanta,City,Weekly,3/24/19 0:00,Organic,1.55495204,33459.88,295.22,3387.61,0,15322.32,0,0,0,14454.73
Atlanta,City,Weekly,3/31/19 0:00,Organic,1.7694942,23006.77,96.38,3171.84,0,5565.5,0,0,0,14173.06
Atlanta,City,Weekly,4/7/19 0:00,Organic,1.626856941,24590.29,99.71,3509.58,0,4962.4,0,0,0,16018.61
Atlanta,City,Weekly,4/14/19 0:00,Organic,1.670413312,23800.92,137.46,3622.05,0,3828.96,0,0,0,16212.45
Atlanta,City,Weekly,4/21/19 0:00,Organic,2.009091735,19027.93,63.81,3330.37,0,3956.96,0,0,0,11676.79
Atlanta,City,Weekly,4/28/19 0:00,Organic,2.09781548,23272.48,47.65,2967.01,0,5580.57,0,0,0,14677.25
Atlanta,City,Weekly,5/5/19 0:00,Organic,2.0007992,19446.17,55.89,2849.96,0,3440.1,0,0,0,13100.22
Atlanta,City,Weekly,5/12/19 0:00,Organic,1.967501222,19901.51,117.02,2852.44,0,4021.04,0,0,0,12911.01
Atlanta,City,Weekly,5/19/19 0:00,Organic,1.875489878,21269.5,184.43,2768.46,0,4465.06,0,0,0,13851.56
Atlanta,City,Weekly,5/26/19 0:00,Organic,1.955219996,20985.29,234.04,2590.75,0,4395.71,0,0,0,13764.79
Atlanta,City,Weekly,6/2/19 0:00,Organic,1.581784964,24296.54,256.04,3304,0,4427.3,0,0,0,16309.21
Atlanta,City,Weekly,6/9/19 0:00,Organic,1.599210892,22421.12,219.75,3516.59,0,3033.68,0,0,0,15651.09
Atlanta,City,Weekly,6/16/19 0:00,Organic,1.953903998,17685.26,168.71,2723.9,0,1638.52,0,0,0,13154.13
Atlanta,City,Weekly,6/23/19 0:00,Organic,2.172712216,19049.53,160.38,3139.68,0,3021.54,0,0,0,12727.94
Atlanta,City,Weekly,6/30/19 0:00,Organic,2.460814247,19965.42,135.77,3391.74,0,5300.55,0,0,0,11137.36
Atlanta,City,Weekly,7/7/19 0:00,Organic,2.446577864,21537.54,222.99,4958.22,0,5975.4,0,0,0,10380.94
Atlanta,City,Weekly,7/14/19 0:00,Organic,2.372130826,20986.96,209.45,2825.97,0,6179.13,0,0,0,11772.42
Atlanta,City,Weekly,7/21/19 0:00,Organic,2.434416086,20460.25,127.98,2697.59,0,5859.58,0,0,0,11775.11
Atlanta,City,Weekly,7/28/19 0:00,Organic,2.45208749,20636.44,202.67,2668.74,0,6017,0,0,0,11748.04
Atlanta,City,Weekly,8/4/19 0:00,Organic,2.459892464,21583.3,145.36,2768.58,0,6576.77,0,0,0,12092.59
Atlanta,City,Weekly,8/11/19 0:00,Organic,2.448493197,23052.85,138.52,2701.99,0,7398.69,0,0,0,12813.64
Atlanta,City,Weekly,8/18/19 0:00,Organic,2.441755489,20022.97,179.33,2358.14,0,6077.84,0,0,0,11407.66
Atlanta,City,Weekly,8/25/19 0:00,Organic,2.443299775,18592.06,204,2323.85,0,4805.77,0,0,0,11258.44
Atlanta,City,Weekly,9/1/19 0:00,Organic,2.085891339,20475.6,200.96,2352.65,0,6571.36,0,0,0,11350.64
Atlanta,City,Weekly,9/8/19 0:00,Organic,2.014682356,21751.15,118.97,2569.21,0,7428.26,0,0,0,11634.7
Atlanta,City,Weekly,9/15/19 0:00,Organic,2.130214024,22582.72,160.46,2220.47,0,9735.83,0,0,0,10465.96
Atlanta,City,Weekly,9/22/19 0:00,Organic,2.246642994,20580.21,89.53,2462.47,0,6911.5,0,0,0,11116.71
Atlanta,City,Weekly,9/29/19 0:00,Organic,2.271046512,17653.73,97.71,2343.41,0,5571.46,0,0,0,9641.16
Atlanta,City,Weekly,10/6/19 0:00,Organic,1.802767338,22984.76,92.29,3188.67,0,6579.48,0,0,0,13124.33
Atlanta,City,Weekly,10/13/19 0:00,Organic,1.86087494,20465.98,139.46,2747.16,0,5452.31,0,0,0,12127.04
Atlanta,City,Weekly,10/20/19 0:00,Organic,2.192955116,18559.79,178,2045.08,0,6253.79,0,0,0,10082.92
Atlanta,City,Weekly,10/27/19 0:00,Organic,1.816750513,18476.05,149.57,2446.56,0,5314.82,0,0,0,10565.1
Atlanta,City,Weekly,11/3/19 0:00,Organic,1.860005937,19183.37,213.24,2515.07,0,5024.02,0,0,0,11431.04
Atlanta,City,Weekly,11/10/19 0:00,Organic,2.330824983,14811.77,138.26,1944.99,0,3949.59,0,0,0,8778.93
Atlanta,City,Weekly,11/17/19 0:00,Organic,2.129144417,14540.25,142.34,1640.45,0,5512.66,0,0,0,7244.8
Atlanta,City,Weekly,11/24/19 0:00,Organic,1.978542,15379.58,97.5,1526.83,0,6989.48,0,0,0,6765.76
Atlanta,City,Weekly,12/1/19 0:00,Organic,2.099968236,16067.69,146.48,1792.71,0,5950.92,0,0,0,8177.59
Atlanta,City,Weekly,12/8/19 0:00,Organic,2.096047759,17927.94,163.1,2081.94,0,6429.25,0,0,0,9253.65
Atlanta,City,Weekly,12/15/19 0:00,Organic,2.295838012,14136.92,111.03,2056.36,0,3485.05,0,0,0,8484.48
Atlanta,City,Weekly,12/22/19 0:00,Organic,2.187164819,13945.12,129.34,1977.26,0,4697.78,0,0,0,7140.73
Atlanta,City,Weekly,12/29/19 0:00,Organic,1.825556106,16176.55,73.23,2254.01,0,4588.08,0,0,0,9261.23
Atlanta,City,Weekly,1/6/20 0:00,Conventional,0.941879812,714246.17,314827.55,31986.58,2757.78,88049.73,0,0,0,276624.54
Atlanta,City,Weekly,1/12/20 0:00,Conventional,0.932356941,743150.44,329534.02,32341.84,2497.81,101508.88,0,0,0,277267.9
Atlanta,City,Weekly,1/19/20 0:00,Conventional,0.932959644,742157.23,337285.47,29918.72,3425.56,105447.93,0,0,0,266079.56
Atlanta,City,Weekly,1/26/20 0:00,Conventional,0.985377836,724738.88,342342.19,30393.58,2621.84,112727.19,0,0,0,236654.08
